serial_number,model_type,Age,20_40,40_60,60_80,80_100,total_days,Latitude,Longitude,City
XR4N1137,19XR,2011,44.33261838,34.69724468,8.678435902,1.039432437,251,24.5129055,117.6619233,???
XR4N1224,19XR,2012,4.057971014,37.68115942,40,18.26086957,72,22.5802402,88.4337248,KOLKATA
XR4N1225,19XR,2012,2.481751825,45.54744526,34.59854015,17.22627737,72,22.5802402,88.4337248,KOLKATA
XR4N1227,19XR,2012,8.549222798,55.95854922,20.20725389,14.24870466,72,22.5802402,88.4337248,KOLKATA
XR4N1231,19XR,2012,0.016291952,10.99706745,14.82567612,74.14467253,251,17.4425419,78.3816452,HYDERABAD
XR4N1236,19XR,2012,0.182697474,43.03062869,42.84793122,13.88500806,176,17.4425419,78.3816452,HYDERABAD
XR4N1301,19XR,2013,6.445331516,70.49946451,20.7964171,2.180897673,251,27.7028385,111.9976991,???
XR4N1314,19XR,2013,0.200424428,1.768450837,62.27304881,36.33576987,253,28.5525772,77.55481,Greater Noida
XR4N1357,19XR,2013,0.074701195,0.78436255,5.029880478,94.06125498,251,30.9199671,113.9120832,???
XR4N1388,19XR,2013,0,0,0,0,251,30.6529439,104.0753134,???
XR4N1389,19XR,2013,2.383042769,93.30239559,4.314561646,0,251,31.0521813,116.9508195,???
XR4N1414,19XR,2014,69.02002107,28.2402529,0.316122234,0,86,46.5942499,125.10365,????
XR4N1419,19XR,2014,0.032456994,1.449745754,12.20382993,86.27069133,242,17.411657,78.3917702,Hyderabad
XR4N1420,19XR,2014,17.93847383,71.99360767,6.072712745,2.716739912,122,46.5942499,125.10365,????
XR4N1437,19XR,2014,21.53441352,43.2211605,17.62913724,14.94252874,251,35.5061862,117.6341897,???
XR4N1503,19XR,2015,0.374414977,3.432137285,34.04056162,62.09048362,251,22.5430778,114.0978212,???
XR4N1615,19XR,2016,5.662714564,85.13537427,9.1665192,0,252,36.0663581,120.3826253,???
XR4N1621,19XR,2016,2.822925577,88.75106929,8.426005133,0,252,36.0663581,120.3826253,???
XR4N1796,19XR,2017,0,7.339449541,18.34862385,74.31192661,252,10.0265216,76.3085945,Kochi
XR4N1830,19XR,2018,0,0.495049505,1.732673267,97.77227723,251,22.691253,114.346251,??????
XR4N1839,19XR,2018,0.02699784,49.4600432,39.17386609,11.33909287,251,34.2697103,108.8262294,???
XR4N1846,19XR,2018,0,0,0,0,251,34.2697103,108.8262294,???
XR4N1899,19XR,2018,0.088495575,18.31858407,18.76106195,62.83185841,251,38.3076891,116.8661734,???
XR4N1911,19XR,2019,64,27.42857143,4.457142857,3.885714286,251,38.3076891,116.8661734,???
XR4N1915,19XR,2019,0.411692054,80.56813503,16.46768217,1.646768217,252,36.0556456,103.8565898,???
XR4N1919,19XR,2019,0,33.33333333,66.66666667,0,252,36.0556456,103.8565898,???
XR4N1924,19XR,2019,4.741578219,63.24411629,29.08398708,2.930318413,251,22.8255037,108.3541569,???
XR4N1965,19XR,2019,59.15378356,36.0455655,2.522375915,2.196908055,251,34.7537231,113.7702942,450016
XR4N1998,19XR,2019,0,0,0,0,116,31.8101291,119.9743668,???
XR4N2006,19XR,2020,0.438871473,12.77429467,43.10344828,43.49529781,204,28.6609173,77.3410569,Ghaziabad
XR4N2009,19XR,2020,3.112784132,63.89170407,32.33675981,0.369190676,204,28.6609173,77.3410569,Ghaziabad
XR4N2012,19XR,2020,0.394736842,58.94736842,39.34210526,1.710526316,251,30.6529439,104.0753134,???
XR4N2039,19XR,2020,0,7.414607054,27.35351291,42.51596779,143,24.8111141,118.5849,Quanzhou
XR4N2044,19XR,2020,2.752293578,75.80878803,18.67455336,2.64365041,252,34.7498743,113.6678122,???
XR4P1011,19XR,2010,0,0.71942446,0,87.76978417,251,24.619708,112.381022,???
XR4P1117,19XR,2011,0.584601809,46.81226561,29.88087359,22.55680565,247,13.0450794,77.6209258,Bangalore
XR4P1120,19XR,2011,0.117233294,75.41450343,19.32674594,5.108022107,247,13.0450794,77.6209258,Bangalore
XR4P1130,19XR,2011,0.209117524,96.15223756,1.882057716,1.756587202,246,32.9759787,114.0267925,???
XR4P1132,19XR,2011,0,32.38782878,44.86848891,22.69210933,251,32.9759787,114.0267925,???
XR4P1187,19XR,2011,0.065527732,0.196583197,1.717762696,92.02901942,219,28.6048465,77.3722676,NOIDA
XR4P1242,19XR,2012,0.380827315,1.30006566,13.70978332,84.45173999,251,23.7253478,114.695937,???
XR4P1265,19XR,2012,0.341296928,1.550056883,40.1592719,57.66496018,253,28.5525772,77.55481,Greater Noida
XR4P1275,19XR,2012,27.5862069,37.93103448,0,6.896551724,198,24.4768999,118.108,???
XR4P1276,19XR,2012,0,95.37037037,4.166666667,0.462962963,213,24.4768999,118.108,???
XR4P1279,19XR,2012,0.72815534,53.05420712,45.79288026,0.182038835,226,24.4768999,118.108,???
XR4P1311,19XR,2013,45.92917123,50.52939029,2.646951442,0.894487039,251,36.6079275,114.5284709,???
XR4P1338,19XR,2013,0.75553157,33.78305451,27.36103616,37.45277928,251,41.8058951,123.4321096,???
XR4P1345,19XR,2013,3.420630679,87.43987173,9.139497595,0,231,31.0521813,116.9508195,???
XR4P1349,19XR,2013,0,100,0,0,251,27.5558518,109.9976286,???
XR4P1388,19XR,2013,71.85391952,26.91323564,0.628053036,0.302395906,251,31.6349389,119.9651928,???
XR4P1405,19XR,2014,66.00579447,25.73424984,2.317786741,0.40334034,217,30.7569848,120.773304,???
XR4P1421,19XR,2014,3.052064632,56.0760772,38.34717235,2.524685817,226,23.1290799,113.26436,???
XR4P1468,19XR,2014,0.1027146,12.04695525,52.97138665,32.06162876,251,36.6546565,114.5045135,???
XR4P1475,19XR,2014,0,16.31342325,46.56390495,37.10126311,251,36.6546565,114.5045135,???
XR4P1550,19XR,2015,2.009024495,23.37773958,29.24366137,45.2406532,252,22.5797299,88.4799827,Kolkata
XR4P1551,19XR,2015,0.056776705,20.65049882,30.7324195,48.44675156,252,22.5797299,88.4799827,Kolkata
XR4P1552,19XR,2015,2.40893067,21.91539365,34.72385429,40.89306698,251,36.0663581,120.3826253,???
XR4P1563,19XR,2015,0.01411582,0.804601757,43.33203938,44.30250203,214,3.820763,103.296973,Kuantan
XR4P1564,19XR,2015,0.103119361,21.6292859,51.53390049,25.98607889,213,3.820763,103.296973,Kuantan
XR4P1657,19XR,2016,1.078932425,13.57183419,19.08006814,65.98523566,251,31.8650808,106.7448998,???
XR4P1662,19XR,2016,100,0,0,0,251,31.8650808,106.7448998,???
XR4P1663,19XR,2016,3.076923077,76.20879121,14.56043956,3.846153846,251,31.8650808,106.7448998,???
XR4P1671,19XR,2016,0,0,0,0,148,37.7772837,112.5662284,??????
XR4P1673,19XR,2016,78.22485207,11.12426036,10.65088757,0,252,37.7772837,112.5662284,??????
XR4P1747,19XR,2017,0.510817308,50.87139423,28.03485577,20.58293269,252,29.5459967,106.5300932,???
XR4P1754,19XR,2017,5.135520685,50.78459344,21.32667618,22.68188302,252,29.5459967,106.5300932,???
XR4P1790,19XR,2017,0.349183527,37.30101674,37.81452193,24.5147376,251,28.0872252,112.9985469,???
XR4P1814,19XR,2018,14.1509434,20.75471698,31.13207547,33.96226415,251,39.9424761,116.1029978,???
XR4P1816,19XR,2018,0,0,0,0,251,29.6407858,106.75094,???
XR4P1919,19XR,2019,0,0,0,0,251,39.989143,116.37402,??
XR4P1939,19XR,2019,17.51824818,81.02189781,0,0,251,35.245553,113.2282517,???
XR4P2011,19XR,2020,0.288184438,1.613832853,14.92795389,83.17002882,251,22.5766996,113.3900251,???
XR4Q1062,19XR,2010,0,4.926358558,93.8039614,1.269680041,251,31.487865,120.3040109,???
XR4Q1071,19XR,2010,0.024813896,1.488833747,32.72952854,65.73200993,251,36.6546565,114.5045135,???
XR4Q1075,19XR,2010,0,1.192250373,33.38301043,65.4247392,251,36.6546565,114.5045135,???
XR4Q1076,19XR,2010,0.97711494,81.4605297,12.08536899,5.374132168,251,36.6546565,114.5045135,???
XR4Q1172,19XR,2011,0,71.72619048,18.89880952,9.375,193,23.1290799,113.26436,???
XR4Q1174,19XR,2011,0,19.60281871,15.63100577,64.38180653,184,23.1290799,113.26436,???
XR4Q1213,19XR,2012,40.92772637,26.2738667,30.59622818,0,251,34.292748,108.9517785,???
XR4Q1349,19XR,2013,0.658116774,15.03543706,42.55821802,41.19136011,218,19.0218844,73.0185706,Navi Mumbai 
XR4Q1353,19XR,2013,0.297545252,18.4478056,37.30473593,43.26803868,249,19.0218844,73.0185706,Navi Mumbai 
XR4Q1356,19XR,2013,0,3.575547866,40.88811995,55.53633218,168,19.0218844,73.0185706,Navi Mumbai 
XR4Q1359,19XR,2013,0,2.650332292,50.10008808,45.03162783,248,19.0218844,73.0185706,Navi Mumbai 
XR4Q1388,19XR,2013,0.076463734,0.498834838,1.900669968,90.72968249,251,23.3912008,116.7259208,???
XR4Q1431,19XR,2014,0,0,0,0,251,30.5155068,103.621647,???
XR4Q1457,19XR,2014,0,0,0,0,69,25.0720999,118.85889,???
XR4Q1458,19XR,2014,0.083402836,97.74812344,1.098137337,1.070336391,253,25.0720999,118.85889,???
XR4Q1467,19XR,2014,75.43598152,21.44134744,1.065732598,0.089432106,251,35.0233516,118.3455945,???
XR4Q1469,19XR,2014,0,0,0,0,251,35.0233516,118.3455945,???
XR4Q1586,19XR,2015,0,0,0,0,251,28.650225,121.267643,???
XR4Q1705,19XR,2017,6.572769953,56.80751174,15.45684363,20.22390755,252,9.988358,76.2647274,Ernakulam
XR4Q1706,19XR,2017,6.581676532,56.82703496,21.74330956,14.07902059,252,9.988358,76.2647274,Ernakulam
XR4Q1707,19XR,2017,1.65131168,39.10836977,33.01452217,24.44175515,252,9.988358,76.2647274,Ernakulam
XR4Q1708,19XR,2017,1.300970874,34.36245955,37.87702265,25.09385113,252,9.988358,76.2647274,Ernakulam
XR4Q1709,19XR,2017,7.094466012,41.46304331,25.45482226,23.97807719,252,9.988358,76.2647274,Ernakulam
XR4Q1724,19XR,2017,10.8680495,67.43942827,21.26546976,0.427052466,252,34.3678999,107.146,???
XR4Q1725,19XR,2017,0.085207907,82.532379,17.08134515,0.295387412,252,34.3678999,107.146,???
XR4Q1727,19XR,2017,2.193264201,46.82940259,36.64311278,14.33422043,252,34.3678999,107.146,???
XR4Q1741,19XR,2017,0,0,0,0,241,31.6349389,119.9651928,???
XR4R1044,19XR,2010,4.510921178,70.46533713,20.37037037,4.65337132,252,34.3678999,107.146,???
XR4R1045,19XR,2010,6.643356643,89.86013986,2.797202797,0.34965035,252,34.3678999,107.146,???
XR4R1122,19XR,2011,0,8.376305699,9.612587598,2.60478646,251,12.9819939,77.6256131,Bangalore
XR4R1571,19XR,2015,2.53164557,6.329113924,2.53164557,87.34177215,235,24.303744,109.403402,???
XR4R1606,19XR,2016,0,0,0,0,153,31.698281,120.555678,???
XR4R1610,19XR,2016,0.139664804,15.99162011,63.47765363,20.39106145,148,31.698281,120.555678,???
XR4R1828,19XR,2018,0,0,0,0,251,30.6529439,104.0753134,???
XR4R1897,19XR,2018,25.07002801,61.9047619,7.376283847,5.648926237,253,33.0131999,112.52501,???
XR4S1052,19XR,2010,0,50.63388398,44.44871302,4.917402997,252,13.8658492,100.4941285,Nonthaburi
XR4S1147,19XR,2011,52.78969957,31.14653587,0.122624157,0,225,28.5525772,77.55481,Greater Noida
XR4S1162,19XR,2011,37.15012723,49.61832061,0,0,225,28.5525772,77.55481,Greater Noida
XR4S1212,19XR,2012,0,50,50,0,252,31.8657929,117.2870511,???
XR4S1215,19XR,2012,0,0,0,0,252,31.8657929,117.2870511,???
XR4S1218,19XR,2012,19.43887776,60.68136273,14.62925852,5.210420842,252,31.8657929,117.2870511,???
XR4S1220,19XR,2012,0.045248869,90.09049774,7.692307692,2.171945701,247,37.823305,112.5704381,???
XR4S1262,19XR,2012,0.21272824,80.99627726,17.67417125,1.116823258,252,#N/A,#N/A,#N/A
XR4S1322,19XR,2013,0.535485934,22.89535379,64.16373615,12.353474,252,22.3836116,114.208223,Sha Tin
XR4S1371,19XR,2013,0.164609053,51.02880658,47.16049383,1.646090535,170,24.9086993,118.5866143,???
XR4S1372,19XR,2013,0.111234705,51.1679644,42.15795328,6.117908788,252,24.9086993,118.5866143,???
